_ID	KIND	TIME	EXPERIMENTER	CHILD
6	12		Right here? 	
6	12		How did you know those pieces would match? 	
6	12			Because that's part of the sheep and that's part of the sheep. 
6	12		And how about this piece? 	
6	12			Yeah. 
6	12		Right there. There we go. Good job. We did the whole thing. 	
6	12	31800.0		
7	12	27600.0	So this one we're going to do a little differently, ok? 	
7	12		Ok. So, this is our first piece. Can you tell me what I should do with it? 	
7	12			Mmm. There.
7	12		Right here, like that? 	
7	12		How'd you know it'd fit there? 	
7	12		You don't know? 	
7	12		Ok. What should I do with this piece? 	
7	12		Put it here like this? 	
7	12		How'd you know those two pieces would match?	
7	12	31200.0		Because this has has half of it. 
7	12		Ok. It's got part of the barn. 	
7	12		Ok. And what about this piece? Can you tell me what to do with this one? 	
7	12		Right here, like this? 	
7	12		No? How should we fix it? 	
7	12		What'd you have to do to make it fit?	
7	12			### right here
7	12		Ok. And what about this piece? Can you tell me what I should do with this one ?	
7	12			Mmm
7	12		Put it here like this? 	
7	12		How'd you know that would go there? 	
7	12			Because it was the rest. I don't know.
7	12		You don't know? Ok. 	
7	12		What should I do with this piece? 	
7	12			Ummm.
7	12		Here like this? Does that work? 	
7	12		How can you tell that doesn't work? 	
7	12			Because there's ### any###
7	12		Ok. So what should we do with it? What do you think? 	
7	12	34680.0	Here like this? Does that work? 	
7	12			Mmhmm
7	12		Ok. Can you tell me what I should do with this piece?	
7	12		Right here, like that? 	
7	12		So those two pieces look good then? 	
7	12		Ok. And what should I do with this piece? 	
7	12			Put it…
7	12		Here like this? Does that work? 	
7	12			huh uh
7	12		No? Can you tell me where, what we should do to fix it? 	
7	12			Mmhmm
7	12		What do you think? 	
7	12		Here like this?	
7	12		What should we do? 	
7	12		Like that? Do those match? 	
7	12			Huh uh. 
7	12		How can you tell those don't match? 	
7	12			Because that is a cat and this is a cow. 
7	12		Ah, ok. 	
7	12	38400.0	Ok. 	
7	12		What about if we do this? 	
7	12		So how'd you know that had to go there then? 	
7	12			Because this had a corner and that had to go up there. 
7	12		Ok. How can you tell it has a corner?	
7	12			Cause… I don't know. 
7	12		Ok. So where should we put this piece? Can you tell me where we put this one?  	
7	12			Mmhmm
7	12		Right here, like that? 	
7	12		How'd you know it couldn't go there? 	
7	12			Because it didn't have a.. That. 
7	12		Ok. 	
7	12		Where else can we try that piece? 	
7	12	42000.0		I don't know. 
7	12		You don't know? 	
7	12		Should we save it for later? 	
7	12			Mmhmm
7	12		Ok. Where should we put this piece? 	
7	12		Can you tell me what to do with it? 	
7	12		Right here, like this? Will that work?	
7	12		How'd you know to try it there? 	
7	12			Because there was part of the sand. And the pig
7	12		And the pig too?	
7	12		What should we do with this piece? 	
7	12		How did you know it would fit there? 	
7	12			Because it's part of this. 
7	12		Part of that chicken? 	
7	12			Mmhmm
7	12		Ok. What about this piece? Where should we put this one? 	
7	12		Like this? 	
7	12		What'd you do to fix it? 	
7	12			Turn it around 
7	12		Turn it around? Ok. 	
7	12		And how about this piece? Where should we put this one?  	
7	12		Here like that? 	
7	12		How did you know those two pieces would match? 	
7	12			Cause there's part of that. 
7	12	45480.0	Oh, ok. 	
7	12		And how about this last piece? Where should we put this? 	
7	12	45900.0	Good job. All done. 	
8	12	22140.0	Are you ready to do our next puzzle? 	
8	12		Ok, so this is our first piece. Can you tell me what I should do with it? Where do you think it should go?  	
8	12		Here like this?  	
8	12		Yeah? Ok. 	
8	12		What about this piece? Can you tell me what I should do with this one? 	
8	12		Here like this? Does that look good? 	
8	12	25740.0	How should I fix it? 	
8	12		Does that look like it matches? 	
8	12		No? Ok. 	
8	12		Let's see. What if we put it like this? 	
8	12		Does that look good? 	
8	12		Yeah. So should we keep these two pieces here? 	
8	12			Yeah
8	12		Ok. Can you tell me what I should do with this piece? 	
8	12		Right here, like that? Does that look right? 	
8	12		Why doesn't it look right? 	
8	12		Can you use your words and tell me why it doesn't look right? What'd you just do with your fingers? 	
8	12			I don't know how to do this. 
8	12		That's ok. What did you just do with your fingers? When you pointed here and here. 	
8	12			That goes there in
8	12		So this has to go here? 	
8	12			Yeah. 
8	12		Ok. Like that? Does that look right? 	
8	12		What if we do this? 	
8	12	29400.0	That looks like it matches right?	
8	12		Yeah. Ok. 	
8	12		So what if we… Do you think these pieces look right here? 	
8	12			I don't know how to do this yet. 
8	12		That's ok I have the puzzle pieces stacked. So, that one will probably come later.	
8	12		So what if we do this? 	
8	12			It… Yeah. 
8	12		Does that look better? Can you tell me why it looks better? Why do you think? 	
8	12		Why do you think it looks better there instead of there? 	
8	12			I don't know. 
8	12		You don't know? Ok. 	
8	12		What should I do with this piece? 	
8	12		Uh. Like this? 	
8	12			Mmhm
8	12		Does that look right? 	
8	12		Yeah. How'd you know it'd go there instead? 	
8	12		Huh? How'd you figure that out? 	
8	12			I don't know. 
8	12		You don't know? Ok. 	
8	12		Can you find where this piece goes? Where do you think it should go? 	
8	12		Here like this? Does that look like it matches? 	
8	12		No. Ok. Where else do you think we can try that piece? 	
8	12	33300.0	What if we try that piece here? 	
8	12		hmm. Not sure it matches like that. 	
8	12		What about if we try it here? Does that look good? 	
8	12		Yeah? Ok. 	
8	12		Can you tell me what I should do with this one? 	
8	12		How'd you figure that out? 	
8	12			I don't know. 
8	12		What? How'd you get that? You got that on your first try. 	
8	12			I said mmm. 
8	12		mmm. Ok. Is that your thinking noise? 	
8	12		Ok. wha-	
8	12			What's in there? 
8	12		Toys. 	
8	12			Can I see? 
8	12		You can pick one out when we're all done. 	
8	12			Ok. 
8	12			### Ow. 
8	12		How'd you know it wouldn't fit there? '	
8	12			Because it's too big. 
8	12	36600.0	Ah. It's too big. 	
8	12			Know what I have at home? 
8	12		What? 	
8	12			A box and all my toys are in there. 
8	12		Yeah? Does it look like that? 	
8	12		That's pretty cool. 	
8	12			Yeah, but it's not a treasure chest. 
8	12		Ah. It's a toy chest? 	
8	12			Yeah. 
8	12		Yeah. Ok. 	
8	12			No it's not. It's… It's for big people like you.
8	12		Yeah? Ok. 	
8	12		You know what? I think that piece might go here. 	
8	12			Yeah it does. 
8	12		There you go. Good job. 	
8	12		How'd you know it wouldn't go the way you had it before? How'd you know it didn't go like that? 	
8	12			Because it's supposed to go that way. Then it's supposed to connect. 
8	12		Ok. Can you tell me where this piece goes? 	
8	12	40320.0		I don't 
8	12		How do you know it won't go there? How'd you figure that out? 	
8	12		You don't know? Ok. Well where should we put this piece. 	
8	12		Right here like this? Does that look right?	
8	12		Let's see what if we try that one here? 	
8	12		Can you try that piece here? I think it may fit there. 	
8	12		There we go. 	
8	12			It still hurt. 
8	12		Oh, what'd you do to your finger? 	
8	12			Umm I hurt it. 
8	12		How'd you hurt it? 	
8	12			Umm. Because something was stuck in there and had to get it out. 
8	12		Ok. It's a cool band-aid though. 	
8	12			It's a little hole
8	12		You got a cool band-aid to cover it up though. 	
8	12			I can't do it. 
8	12	43740.0	It's ok. Let's try it somewhere else. 	
8	12		hmm. What about if you try that piece here? 	
8	12		Can you just put it a different way there?	
8	12		Oop. I think that piece stays there. 	
8	12		What about if we put this piece this way? 	
8	12		Can you put it here? 	
8	12		I don't think those quite match. Let's try it like that. 	
8	12		That looks good right? 	
8	12			No. 
8	12		No? Well here what about this piece? Where do you think this one goes. 	
8	12			I wanna pick out the turtle 
8	12		I don't know if we have any turtles. 	
8	12	47400.0	I think this one goes here. 	
8	12		What should we do with this one? 	
8	12		How could you tell it would fit there? 	
8	12			I don’t know. 
8	12		How'd you figure that out on your first try? 	
8	12			There's a little more
8	12		Yeah, there are two pieces left. 	
8	12			I ah
8	12			Does it go by a Bah
8	12		A sheep? 	
8	12			Like that
8	12		How'd you know it had to go that way? 	
8	12			Cause. 
8	12		Cause how? 	
8	12			This. 
8	12		Ok. Good job! You finished two whole puzzles. Now we're going to do a couple more with your mom. Ok? 	
8	12	50460.0		
9	12	26220.0	So this one we're gonna do a little differently ok?	
9	12		Ok. So here's our first piece, can you tell me what I should do with this one?	
9	12			Um, I think it's a corner piece.
9	12		Ok, so where should it go?	
9	12			I think right here.
9	12		Oh ok. And how'd you know it was a corner piece?	
9	12	29880.0	Ok.	
9	12		And what should I do with this piece?	
9	12			Um.
9	12		Can you tell me what I should do with it?	
9	12			I think it's a corner piece too.
9	12		You think that's a corner piece too? So I should put it here?	
9	12			no.
9	12		No? why not? How can you tell that's wrong?	
9	12			Because it's a little bit short up here.
9	12		Oh ok so how should we fix it?	
9	12			I think… hmm, maybe it's not a corner piece.
9	12		No? Can you see where it should go?	
9	12			Maybe right here… no.
9	12		No?	
9	12			I think it should try to go here… no.
9	12		How can you tell it doesn't go there?	
9	12			Because because the leg.
9	12		Ok. It doesn't fit?	
9	12		So can you see where else we should try this?	
9	12		Here like that?	
9	12			No.
9	12			Don't know yet.
9	12		You don't know yet? Ok.	
9	12		Well what about this piece, can you tell me what I should do with this one?	
9	12	33600.0		Maybe right here?
9	12		Yeah, I bet.	
9	12		No? How can you tell that's wrong?	
9	12			Because…
9	12		Oh, cause of that part? Ok.	
9	12			And that part.
9	12		So how should we fix it do you think.	
9	12		That match?	
9	12		No?	
9	12		Let's see… what about if we did this.	
9	12			### oh.
9	12		Now can you tell where we should put these?	
9	12			I don't know.
9	12		What do you think.	
9	12		Where else could it go.	
9	12			###.
9	12		Well should we leave these here for now.	
9	12		That look good? hmm?	
9	12		What could we do with these pieces?	
9	12		Leave them there? Ok.	
9	12		And what about this piece, can you tell me what we should do with this one?	
9	12			I have the cat at home.
9	12		You do?	
9	12	36960.0		I mean I have two.
9	12		Oh ok. Can you tell me what I should do with this piece?	
9	12		What do you think. Where do you think it should go.	
9	12			Right there.
9	12		Right there? How could you tell those two pieces would go together?	
9	12		How'd you figure that out?	
9	12			Because if you take them off, because they have the same…
9	12		Have the same what?	
9	12			They have the same thingy here.
9	12		Oh same thing there? Ok.	
9	12		So can you figure out what we should do with these three pieces yet?	
9	12		Where should they go?	
9	12		There still?	
9	12		What about this piece, can you tell me where I should put this one.	
9	12		Well what if we put these like this.	
9	12			Yeah.
9	12		That look good?	
9	12			Yeah.
9	12		Ok so where should we put this piece.	
9	12			Fitting the fit, fit…
9	12		Won't fit there?	
9	12	40500.0	No?	
9	12			Yes.
9	12		But does it match? That look like it matches?	
9	12			No.
9	12		No? so where else could we put it?	
9	12			Here… ###...
9	12		There? Does that look good there?	
9	12		No?	
9	12			Um… I don't know.
9	12		You don't know? Should we save that one for later?	
9	12			Yeah.
9	12		Ok. Tell me what we should do with this piece?	
9	12			I don't know.
9	12		You don't know? Do you have a guess?	
9	12		Let's make a guess where do you think it could go.	
9	12			I want a break.
9	12		You want a break? Well what if we put this one here.	
9	12		Then can you tell me what we should do with this one?	
9	12			No.
9	12		No? What if it goes there?	
9	12	43920.0	Ok we're almost done.	
9	12		Can you tell me where this piece would go?	
9	12			I want a break.
9	12		You want a break? Ok what if we finish this one really fast and then you go play with your dad?	
9	12		Does that sound good?	
9	12		Ok I think that one goes there.	
9	12		And that one goes there.	
9	12		Can you see what we should do with this one?	
9	12		Maybe that one try it?	
9	12		Go there?	
9	12		hmm, what about if it goes here.	
9	12		There we go and the last one you wanna put that one in?	
9	12		Good job how'd you know it had to go like that?	
